,date,pm25,pm10,o3,no2,so2,co,AQI_PM25,AQI_PM10,AQI
364,10/2/2018,165.3442544,75,14,18,3,5,335.0316371,75,335.0316371
365,10/3/2018,126,93,22,18,2,6,304.8372093,93,304.8372093
366,10/4/2018,163,109,22,18,2,6,333.2325581,106.3154362,333.2325581
367,10/5/2018,173,83,15,13,2,4,340.9069767,83,340.9069767
368,10/6/2018,144,88,19,16,2,4,318.6511628,88,318.6511628
369,10/7/2018,156,107,24,21,3,7,327.8604651,104.9865772,327.8604651
370,10/8/2018,176,109,20,23,3,7,343.2093023,106.3154362,343.2093023
371,10/9/2018,168,105,14,22,2,6,337.0697674,103.6577181,337.0697674
372,10/10/2018,169,107,12,19,2,3,337.8372093,104.9865772,337.8372093
373,10/11/2018,135,81,18,19,3,5,311.744186,81,311.744186
374,10/12/2018,140,121,19,20,3,6,315.5813953,114.2885906,315.5813953
375,10/13/2018,206,94,20,17,3,5,366.2325581,94,366.2325581
376,10/14/2018,164,115,20,22,3,8,334,110.3020134,334
377,10/15/2018,180,134,22,26,3,14,346.2790698,122.9261745,346.2790698
378,10/16/2018,204,118,17,21,3,11,364.6976744,112.295302,364.6976744
379,10/17/2018,177,131,16,25,4,17,343.9767442,120.9328859,343.9767442
380,10/18/2018,199,122,12,24,3,7,360.8604651,114.9530201,360.8604651
381,10/19/2018,192,129,19,26,4,7,355.4883721,119.6040268,355.4883721
382,10/20/2018,207,112,17,24,4,7,367,108.3087248,367
383,10/21/2018,190,108,19,21,3,5,353.9534884,105.6510067,353.9534884
384,10/22/2018,175,122,20,27,3,10,342.4418605,114.9530201,342.4418605
385,10/23/2018,176,146,18,36,3,13,343.2093023,130.8993289,343.2093023
386,10/24/2018,209,178,35,38,4,15,368.5348837,152.1610738,368.5348837
387,10/25/2018,225,163,64,31,4,13,380.8139535,142.1946309,380.8139535
388,10/26/2018,236,171,15,34,3,15,389.255814,147.5100671,389.255814
389,10/27/2018,231,167,21,25,3,15,385.4186047,144.852349,385.4186047
390,10/28/2018,258,206,24,26,2,15,403.7831325,170.7651007,403.7831325
391,10/29/2018,281,231,61,31,2,19,412.9277108,187.3758389,412.9277108
392,10/30/2018,306,158,36,29,3,25,422.8674699,138.8724832,422.8674699
393,10/31/2018,239,184,10,33,3,23,391.5581395,156.147651,391.5581395
394,11/1/2018,259,171,11,34,3,20,404.1807229,147.5100671,404.1807229
395,11/2/2018,250,152,11,28,2,16,400,134.885906,400
396,11/3/2018,212,94,18,20,2,14,370.8372093,94,370.8372093
397,11/4/2018,158,357,12,23,2,22,329.3953488,308.5189873,329.3953488
398,11/5/2018,410,203,16,22,1,21,464.2168675,168.7718121,464.2168675
399,11/6/2018,239,133,18,21,2,21,391.5581395,122.261745,391.5581395
400,11/7/2018,205,164,21,33,2,30,365.4651163,142.8590604,365.4651163
401,11/8/2018,386,271,14,35,2,32,454.6746988,221,454.6746988
402,11/9/2018,357,183,9,41,2,28,443.1445783,155.4832215,443.1445783
403,11/10/2018,310,207,18,36,2,31,424.4578313,171.4295302,424.4578313
404,11/11/2018,305,211,16,36,2,32,422.4698795,174.0872483,422.4698795
405,11/12/2018,307,221,13,34,2,29,423.2650602,180.7315436,423.2650602
406,11/13/2018,309,111,4,30,1,25,424.060241,107.6442953,424.060241
407,11/14/2018,201,89,7,25,1,18,362.3953488,89,362.3953488
408,11/15/2018,167,109,8,26,1,20,336.3023256,106.3154362,336.3023256
409,11/16/2018,202,108,9,20,2,21,363.1627907,105.6510067,363.1627907
410,11/17/2018,193,120,8,32,2,24,356.255814,113.6241611,356.255814
411,11/18/2018,202,148,7,37,1,25,363.1627907,132.2281879,363.1627907
412,11/19/2018,237,162,9,27,1,22,390.0232558,141.5302013,390.0232558
413,11/20/2018,267,171,8,21,2,12,407.3614458,147.5100671,407.3614458
414,11/21/2018,268,109,7,40,2,13,407.7590361,106.3154362,407.7590361
415,11/22/2018,177,156,7,29,2,17,343.9767442,137.5436242,343.9767442
416,11/23/2018,249,110,7,25,2,10,399.2325581,106.9798658,399.2325581
417,11/24/2018,174,113,7,24,2,14,341.6744186,108.9731544,341.6744186
418,11/25/2018,184,166,6,33,2,15,349.3488372,144.1879195,349.3488372
419,11/26/2018,260,131,5,35,3,16,404.5783133,120.9328859,404.5783133
420,11/27/2018,207,136,5,27,2,25,367,124.2550336,367
421,11/28/2018,223,151,6,29,2,13,379.2790698,134.2214765,379.2790698
422,11/29/2018,241,156,6,25,1,12,393.0930233,137.5436242,393.0930233
423,11/30/2018,252,121,6,23,1,12,401.3975904,114.2885906,401.3975904
424,12/1/2018,201,117,4,21,2,21,362.3953488,111.6308725,362.3953488
425,12/2/2018,206,124,6,26,2,15,366.2325581,116.2818792,366.2325581
426,12/3/2018,204,147,6,27,2,28,364.6976744,131.5637584,364.6976744
427,12/4/2018,240,147,6,30,2,21,392.3255814,131.5637584,392.3255814
428,12/5/2018,243,168,7,34,2,21,394.627907,145.5167785,394.627907
429,12/6/2018,194,142,7,22,2,14,357.0232558,128.2416107,357.0232558
430,12/7/2018,229,137,7,30,3,18,383.8837209,124.9194631,383.8837209
431,12/8/2018,233,148,6,24.79590854,2,19,386.9534884,132.2281879,386.9534884
432,12/9/2018,248,222,8,43,2,21,398.4651163,181.3959732,398.4651163
433,12/10/2018,338,189,30,38,1,19,435.5903614,159.4697987,435.5903614
434,12/11/2018,308,164,21,20,2,14,423.6626506,142.8590604,423.6626506
435,12/12/2018,273,81,6,16,2,11,409.746988,81,409.746988
436,12/13/2018,159,89,9,21,1,10,330.1627907,89,330.1627907
437,12/14/2018,172,106,14,22,1,9,340.1395349,104.3221477,340.1395349
438,12/15/2018,192,129,25,14,1,24,355.4883721,119.6040268,355.4883721
439,12/16/2018,210,125,91,14,2,15,369.3023256,116.9463087,369.3023256
440,12/17/2018,223,141,6,15,2,15,379.2790698,127.5771812,379.2790698
441,12/18/2018,246,137,7,18,2,13,396.9302326,124.9194631,396.9302326
442,12/19/2018,237,172,8,32,2,18,390.0232558,148.1744966,390.0232558
443,12/20/2018,287,171,17,72,1,18,415.313253,147.5100671,415.313253
444,12/21/2018,295,251,11,84,1,16,418.4939759,201,418.4939759
445,12/22/2018,353,313,26,100,2,27,441.5542169,263,441.5542169
446,12/23/2018,409,259,14,75,2,17,463.8192771,209,463.8192771
447,12/24/2018,364,182,12,81,1,12,445.9277108,154.8187919,445.9277108
448,12/25/2018,305,166,16,77,2,11,422.4698795,144.1879195,422.4698795
449,12/26/2018,278,186,14,78,3,16,411.7349398,157.4765101,411.7349398
450,12/27/2018,300,163,12,84,2,10,420.4819277,142.1946309,420.4819277
451,12/28/2018,292,191,14,68,1,14,417.3012048,160.7986577,417.3012048
452,12/29/2018,298,280,97,68,2,17,419.686747,230,419.686747
453,12/30/2018,361,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,444.7349398,113.9960954,444.7349398
454,12/31/2018,165.3442544,206,7,71,2,15,335.0316371,170.7651007,335.0316371
455,10/1/2019,89,67,5,16,1,9.759313014,196.5862069,67,196.5862069
456,10/2/2019,147,76,18,24,1,9.759313014,320.9534884,76,320.9534884
457,10/3/2019,124,52,7,26,1,9,303.3023256,52,303.3023256
458,10/4/2019,97,62,14,19,1,6,221.4827586,62,221.4827586
459,10/5/2019,99,81,17,20,1,6,228.3103448,81,228.3103448
460,10/6/2019,148,83,14,18,1,7,321.7209302,83,321.7209302
461,10/7/2019,147,72,15,17,5.630362189,8,320.9534884,72,320.9534884
462,10/8/2019,135,84,19,23,5.630362189,8,311.744186,84,311.744186
463,10/9/2019,157,99,20,27,5.630362189,7,328.627907,99,328.627907
464,10/10/2019,169,102,13,30,5.630362189,14,337.8372093,101.6644295,337.8372093
465,10/11/2019,176,100,19,25,1,7,343.2093023,100,343.2093023
466,10/12/2019,168,124,18,27,1,9.759313014,337.0697674,116.2818792,337.0697674
467,10/13/2019,183,118,19,26,5.630362189,9,348.5813953,112.295302,348.5813953
468,10/14/2019,176,124,23,32,1,13,343.2093023,116.2818792,343.2093023
469,10/15/2019,181,138,20,29,5.630362189,9,347.0465116,125.5838926,347.0465116
470,10/16/2019,189,114,8,28,5.630362189,6,353.1860465,109.6375839,353.1860465
471,10/17/2019,172,137,3,26,5.630362189,4,340.1395349,124.9194631,340.1395349
472,10/18/2019,156,97,9,28,5.630362189,9,327.8604651,97,327.8604651
473,10/19/2019,135,97,7,27,5.630362189,8,311.744186,97,311.744186
474,10/20/2019,159,123,8,27,1,25,330.1627907,115.6174497,330.1627907
475,10/21/2019,171,108,8,25,5.630362189,15,339.372093,105.6510067,339.372093
476,10/22/2019,162,135,16,27,1,9,332.4651163,123.590604,332.4651163
477,10/23/2019,181,151,23,37,1,12,347.0465116,134.2214765,347.0465116
478,10/24/2019,210,123,14,31,1,13,369.3023256,115.6174497,369.3023256
479,10/25/2019,183,111,12,34,1,11,348.5813953,107.6442953,348.5813953
480,10/26/2019,185,135,10,27,5.630362189,8,350.1162791,123.590604,350.1162791
481,10/27/2019,212,328,9,29,5.630362189,11,370.8372093,278,370.8372093
482,10/28/2019,384,269,4,34,1,39,453.8795181,219,453.8795181
483,10/29/2019,349,186,5,35,1,13,439.9638554,157.4765101,439.9638554
484,10/30/2019,314,295,6,38,2,15,426.0481928,245,426.0481928
485,10/31/2019,341,408,6,43,5.630362189,15,436.7831325,372.4303797,436.7831325
486,11/1/2019,433,236,5,32,5.630362189,15,473.3614458,190.6979866,473.3614458
487,11/2/2019,352,423,4,27,5.630362189,19,441.1566265,391.2278481,441.1566265
488,11/3/2019,591,267,7,22,1,15,500,217,500
489,11/4/2019,308,219,9,20,1,10,423.6626506,179.4026846,423.6626506
490,11/5/2019,278,112,4,35,5.630362189,11,411.7349398,108.3087248,411.7349398
491,11/6/2019,159,190,3,34,5.630362189,15,330.1627907,160.1342282,330.1627907
492,11/7/2019,233,124,7,30,1,14,386.9534884,116.2818792,386.9534884
493,11/8/2019,201,125,7,25,5.630362189,8,362.3953488,116.9463087,362.3953488
494,11/9/2019,190,175,10,29,2,10,353.9534884,150.1677852,353.9534884
495,11/10/2019,250,231,11,34,2,11,400,187.3758389,400
496,11/11/2019,296,363,15,40,1,13,418.8915663,316.0379747,418.8915663
497,11/12/2019,417,442,15,45,1,15,467,407.443787,467
498,11/13/2019,433,459,4,64,1,20,473.3614458,417.4023669,473.3614458
499,11/14/2019,430,348,7,37,1,15,472.1686747,298,472.1686747
500,11/15/2019,365,170,7,26,1,9,446.3253012,146.8456376,446.3253012
501,11/16/2019,228,91,6,19,5.630362189,7,383.1162791,91,383.1162791
502,11/17/2019,156,98,8,21,1,10,327.8604651,98,327.8604651
503,11/18/2019,184,118,9,29,1,13,349.3488372,112.295302,349.3488372
504,11/19/2019,185,158,9,41,1,17,350.1162791,138.8724832,350.1162791
505,11/20/2019,206,217,5,58,2,23,366.2325581,178.0738255,366.2325581
506,11/21/2019,281,145,12,44,2,10,412.9277108,130.2348993,412.9277108
507,11/22/2019,221,113,5,33,1,5,377.744186,108.9731544,377.744186
508,11/23/2019,188,93,7,27,1,8,352.4186047,93,352.4186047
509,11/24/2019,169,114,6,32,1,12,337.8372093,109.6375839,337.8372093
510,11/25/2019,175,161,3,37,2,9,342.4418605,140.8657718,342.4418605
511,11/26/2019,176,82,3,28,1,9,343.2093023,82,343.2093023
512,11/27/2019,127,41,2,21,5.630362189,7,305.6046512,41,305.6046512
513,11/28/2019,86,58,5,22,2,9,186.3448276,58,186.3448276
514,11/29/2019,118,80,5,21,5.630362189,10,293.1724138,80,293.1724138
515,11/30/2019,171,86,9,20,5.630362189,9,339.372093,86,339.372093
516,12/1/2019,184,111,7,24,5.630362189,36,349.3488372,107.6442953,349.3488372
517,12/2/2019,194,124,8,39,5.630362189,7,357.0232558,116.2818792,357.0232558
518,12/3/2019,189,162,6,41,1,13,353.1860465,141.5302013,353.1860465
519,12/4/2019,208,226,6,63,1,17,367.7674419,184.0536913,367.7674419
520,12/5/2019,321,178,6,36,1,9,428.8313253,152.1610738,428.8313253
521,12/6/2019,275,158,11,33,5.630362189,10,410.5421687,138.8724832,410.5421687
522,12/7/2019,274,141,2,41,1,28,410.1445783,127.5771812,410.1445783
523,12/8/2019,198,181,7,40,1,19,360.0930233,154.1543624,360.0930233
524,12/9/2019,238,203,9,37,1,15,390.7906977,168.7718121,390.7906977
525,12/10/2019,270,234,2,43,2,17,408.5542169,189.3691275,408.5542169
526,12/11/2019,290,282,6,35,1,11,416.5060241,232,416.5060241
527,12/12/2019,315,82,4,21,1,11,426.4457831,82,426.4457831
528,12/13/2019,163,77,4,21,1,9,333.2325581,77,333.2325581
529,12/14/2019,154,90,6,17,1,10,326.3255814,90,326.3255814
530,12/15/2019,168,80,4,10,5.630362189,9,337.0697674,80,337.0697674
531,12/16/2019,164,85,4,8,1,11,334,85,334
532,12/17/2019,168,123,9,19,1,5,337.0697674,115.6174497,337.0697674
533,12/18/2019,202,248,4,25,1,13,363.1627907,198.6711409,363.1627907
534,12/19/2019,308,320,3,29,2,17,423.6626506,270,423.6626506
535,12/20/2019,364,230,3,23,1,6,445.9277108,186.7114094,445.9277108
536,12/21/2019,300,119,3,19,1,11,420.4819277,112.9597315,420.4819277
537,12/22/2019,200,131,3,17,1,13,361.627907,120.9328859,361.627907
538,12/23/2019,218,271,3,26,1,19,375.4418605,221,375.4418605
539,12/24/2019,308,146,2,17,1,6,423.6626506,130.8993289,423.6626506
540,12/25/2019,208,173,4,18,1,14,367.7674419,148.8389262,367.7674419
541,12/26/2019,240,249,4,22,1,16,392.3255814,199.3355705,392.3255814
542,12/27/2019,281,283,2,19,1,19,412.9277108,233,412.9277108
543,12/28/2019,309,388,4,28,1,18,424.060241,347.3670886,424.060241
544,12/29/2019,368,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,447.5180723,113.9960954,447.5180723
545,12/31/2019,165.3442544,414,9,22,1,12,335.0316371,379.9493671,379.9493671
546,10/1/2020,145,94,6,20,4,6,319.4186047,94,319.4186047
547,10/2/2020,189,88,3,21,7,5,353.1860465,88,353.1860465
548,10/3/2020,170,93,3,23,4,5,338.6046512,93,338.6046512
549,10/4/2020,154,99,12,18,2,6,326.3255814,99,326.3255814
550,10/5/2020,124,97,10,23,5,9,303.3023256,97,303.3023256
551,10/6/2020,145,102,19,26,4,6,319.4186047,101.6644295,319.4186047
552,10/7/2020,158,103,26,25,4,7,329.3953488,102.3288591,329.3953488
553,10/8/2020,157,106,32,23,4,7,328.627907,104.3221477,328.627907
554,10/9/2020,159,106,28,21,3,9,330.1627907,104.3221477,330.1627907
555,10/10/2020,163,105,26,21,4,8,333.2325581,103.6577181,333.2325581
556,10/11/2020,167,128,45,28,5,9,336.3023256,118.9395973,336.3023256
557,10/12/2020,184,125,2,31,5,10,349.3488372,116.9463087,349.3488372
558,10/13/2020,186,117,22.37180723,26,4,15,350.8837209,111.6308725,350.8837209
559,10/14/2020,186,132,19,28,4,17,350.8837209,121.5973154,350.8837209
560,10/15/2020,200,124,15,35,6,10,361.627907,116.2818792,361.627907
561,10/16/2020,184,141,23,38,5,10,349.3488372,127.5771812,349.3488372
562,10/17/2020,190,116,18,30,4,8,353.9534884,110.966443,353.9534884
563,10/18/2020,164,129,22,29,3,5,334,119.6040268,334
564,10/19/2020,178,117,19,36,4,9,344.744186,111.6308725,344.744186
565,10/20/2020,167,107,15,41,4,10,336.3023256,104.9865772,336.3023256
566,10/21/2020,156,157,14,51,6,11,327.8604651,138.2080537,327.8604651
567,10/22/2020,213,201,22,48,5,7,371.6046512,167.442953,371.6046512
568,10/23/2020,264,180,23,48,6,11,406.1686747,153.4899329,406.1686747
569,10/24/2020,243,151,21,52,5,11,394.627907,134.2214765,394.627907
570,10/25/2020,223,174,17,48,5,9,379.2790698,149.5033557,379.2790698
571,10/26/2020,227,149,16,37,4,11,382.3488372,132.8926174,382.3488372
572,10/27/2020,214,170,15,48,6,14,372.372093,146.8456376,372.372093
573,10/28/2020,222,215,14,57,8,20,378.5116279,176.7449664,378.5116279
574,10/29/2020,276,196,5,39,9,18,410.939759,164.1208054,410.939759
575,10/30/2020,265,274,7,28,7,17,406.5662651,224,406.5662651
576,10/31/2020,314,259,11,28,7,17,426.0481928,209,426.0481928
577,11/1/2020,314,150,12,31,6,19,426.0481928,133.557047,426.0481928
578,11/2/2020,211,119,11,34,7,13,370.0697674,112.9597315,370.0697674
579,11/3/2020,179,331,11,45,7,10,345.5116279,281,345.5116279
580,11/4/2020,348,231,15,45,7,19,439.5662651,187.3758389,439.5662651
581,11/5/2020,380,225,18,42,7,22,452.2891566,183.3892617,452.2891566
582,11/6/2020,289,319,17,43,5,19,416.1084337,269,416.1084337
583,11/7/2020,358,288,15,44,6,20,443.5421687,238,443.5421687
584,11/8/2020,351,596,25,48,6,22,440.7590361,497.6568047,497.6568047
585,11/9/2020,542,519,12,47,8,24,500,452.5502959,500
586,11/10/2020,484,166,10,41,12,26,493.6385542,144.1879195,493.6385542
587,11/11/2020,238,173,17,35,10,24,390.7906977,148.8389262,390.7906977
588,11/12/2020,244,169,27,30,9,19,395.3953488,146.1812081,395.3953488
589,11/13/2020,242,345,11,31,9,20,393.8604651,295,393.8604651
590,11/14/2020,423,320,11,21,7,16,469.3855422,270,469.3855422
591,11/15/2020,381,76,9,20,7,13,452.686747,76,452.686747
592,11/16/2020,165,78,14,23,7,12,334.7674419,78,334.7674419
593,11/17/2020,161,92,21,26,7,13,331.6976744,92,331.6976744
594,11/18/2020,175,108,18,32,7,14,342.4418605,105.6510067,342.4418605
595,11/19/2020,187,118,17,31,8,14,351.6511628,112.295302,351.6511628
596,11/20/2020,202,104,15,28,8,14,363.1627907,102.9932886,363.1627907
597,11/21/2020,175,116,14,31,8,12,342.4418605,110.966443,342.4418605
598,11/22/2020,194,150,10,48,8,22,357.0232558,133.557047,357.0232558
599,11/23/2020,226,263,13,57,9,23,381.5813953,213,381.5813953
600,11/24/2020,321,211,5,46,9,17,428.8313253,174.0872483,428.8313253
601,11/25/2020,319,113,10,27,10,13,428.0361446,108.9731544,428.0361446
602,11/26/2020,171,83,12,26,9,12,339.372093,83,339.372093
603,11/27/2020,155,102,14,30,6,15,327.0930233,101.6644295,327.0930233
604,11/28/2020,175,111,17,35,8,11,342.4418605,107.6442953,342.4418605
605,11/29/2020,183,144,18,39,9,26,348.5813953,129.5704698,348.5813953
606,11/30/2020,222,198,20,44,11,19,378.5116279,165.4496644,378.5116279
607,12/1/2020,280,169,20,40,10,16,412.5301205,146.1812081,412.5301205
608,12/2/2020,257,137,20,35,9,14,403.3855422,124.9194631,403.3855422
609,12/3/2020,214,217,14,50,12,23,372.372093,178.0738255,372.372093
610,12/4/2020,290,180,13,38,9,16,416.5060241,153.4899329,416.5060241
611,12/5/2020,285,177,17,36,9,16,414.5180723,151.4966443,414.5180723
612,12/6/2020,277,220,17,33,9,19,411.3373494,180.0671141,411.3373494
613,12/7/2020,319,177,19,37,10,19,428.0361446,151.4966443,428.0361446
614,12/8/2020,267,156,17,41,10,18,407.3614458,137.5436242,407.3614458
615,12/9/2020,229,123,11,36,10,17,383.8837209,115.6174497,383.8837209
616,12/10/2020,186,136,5,41,9,16,350.8837209,124.2550336,350.8837209
617,12/11/2020,205,174,6,30,8,16,365.4651163,149.5033557,365.4651163
618,12/12/2020,282,107,11,25,8,11,413.3253012,104.9865772,413.3253012
619,12/13/2020,191,82,13,22,10,12,354.7209302,82,354.7209302
620,12/14/2020,162,104,2,33,8,11,332.4651163,102.9932886,332.4651163
621,12/15/2020,186,102,3,34,3,8,350.8837209,101.6644295,350.8837209
622,12/16/2020,182,109,6,31,3,7,347.8139535,106.3154362,347.8139535
623,12/17/2020,194,116,10,37,4,10,357.0232558,110.966443,357.0232558
624,12/18/2020,192,136,12,39,5,10,355.4883721,124.2550336,355.4883721
625,12/19/2020,220,149,12,35,4,8,376.9767442,132.8926174,376.9767442
626,12/20/2020,238,163,10,37,6,16,390.7906977,142.1946309,390.7906977
627,12/21/2020,242,268,12,40,8,21,393.8604651,218,393.8604651
628,12/22/2020,344,287,14,40,10,22,437.9759036,237,437.9759036
629,12/23/2020,348,284,11,39,10,21,439.5662651,234,439.5662651
630,12/24/2020,337,154,12,35,8,16,435.1927711,136.2147651,435.1927711
631,12/25/2020,239,165,13,34,8,18,391.5581395,143.5234899,391.5581395
632,12/26/2020,248,193,9,41,7,14,398.4651163,162.1275168,398.4651163
633,12/27/2020,272,131,10,28,8,14,409.3493976,120.9328859,409.3493976
634,12/28/2020,168,136,11,31,8,13,337.0697674,124.2550336,337.0697674
635,12/29/2020,182,129,7,30,9,14,347.8139535,119.6040268,347.8139535
636,12/30/2020,202,172,8,32,8,18,363.1627907,148.1744966,363.1627907
637,12/31/2020,258,290,5,46,10,24,403.7831325,240,403.7831325
638,10/1/2021,116,71,14,23,10,7,286.3448276,71,286.3448276
639,10/2/2021,137,60,6,19,8,7,313.2790698,60,313.2790698
640,10/3/2021,102,51,9,17,17,7,238.5517241,51,238.5517241
641,10/4/2021,81,68,29,20,13,7,169.2758621,68,169.2758621
642,10/5/2021,103,71,14,19,8,7,241.9655172,71,241.9655172
643,10/6/2021,123,83,18,20,8,8,302.5348837,83,302.5348837
644,10/7/2021,146,100,18,24,9,8,320.1860465,100,320.1860465
645,10/8/2021,162,93,53,23,7,8,332.4651163,93,332.4651163
646,10/9/2021,152,92,8,18,12,9,324.7906977,92,324.7906977
647,10/10/2021,162,80,14,24,8,9,332.4651163,80,332.4651163
648,10/11/2021,128,99,16,23,7,9,306.372093,99,306.372093
649,10/12/2021,159,114,22,25,8,8,330.1627907,109.6375839,330.1627907
650,10/13/2021,157,102,24,26,7,8,328.627907,101.6644295,328.627907
651,10/14/2021,150,104,32,29,7,9,323.255814,102.9932886,323.255814
652,10/15/2021,159,147,33,29,7,10,330.1627907,131.5637584,330.1627907
653,10/16/2021,219,112,8,22,7,8,376.2093023,108.3087248,376.2093023
654,10/17/2021,190,31,8,19,6,7,353.9534884,31,353.9534884
655,10/18/2021,69,69,18,21,6,7,128.3103448,69,128.3103448
656,10/19/2021,130,106,23,23,8,10,307.9069767,104.3221477,307.9069767
657,10/20/2021,170,121,21,27,9,10,338.6046512,114.2885906,338.6046512
658,10/21/2021,153,83,21,23,8,9,325.5581395,83,325.5581395
659,10/22/2021,125,80,16,27,8,7,304.0697674,80,304.0697674
660,10/23/2021,136,84,18,27,7,7,312.5116279,84,312.5116279
661,10/24/2021,134,65,19,26,7,8,310.9767442,65,310.9767442
662,10/25/2021,124,82,18,27,7,9,303.3023256,82,303.3023256
663,10/26/2021,148,121,23,31,7,9,321.7209302,114.2885906,321.7209302
664,10/27/2021,175,124,25,31,7,10,342.4418605,116.2818792,342.4418605
665,10/28/2021,187,132,27,32,8,10,351.6511628,121.5973154,351.6511628
666,10/29/2021,193,122,21,34,7,8,356.255814,114.9530201,356.255814
667,10/30/2021,180,145,34,33,8,11,346.2790698,130.2348993,346.2790698
668,10/31/2021,193,124,18,40,8,12,356.255814,116.2818792,356.255814
669,11/1/2021,181,124,23,37,7,11,347.0465116,116.2818792,347.0465116
670,11/2/2021,184,131,18,38,7,10,349.3488372,120.9328859,349.3488372
671,11/3/2021,197,304,23,30,8,12,359.3255814,254,359.3255814
672,11/4/2021,367,323,16,28,10,17,447.1204819,273,447.1204819
673,11/5/2021,596,254,23,35,7,11,500,204,500
674,11/6/2021,366,227,23,34,8,10,446.7228916,184.7181208,446.7228916
675,11/7/2021,312,215,25,39,8,10,425.253012,176.7449664,425.253012
676,11/8/2021,307,234,23,38,8,11,423.2650602,189.3691275,423.2650602
677,11/9/2021,318,196,29,41,8,11,427.6385542,164.1208054,427.6385542
678,11/10/2021,264,294,9,42,8,13,406.1686747,244,406.1686747
679,11/11/2021,359,451,48,37,10,13,443.939759,412.7159763,443.939759
680,11/12/2021,478,219,22,42,9,11,491.253012,179.4026846,491.253012
681,11/13/2021,284,145,22,40,7,9,414.1204819,130.2348993,414.1204819
682,11/14/2021,215,175,22,41,7,13,373.1395349,150.1677852,373.1395349
683,11/15/2021,240,204,24,38,17,10,392.3255814,169.4362416,392.3255814
684,11/16/2021,300,159,18,40,9,11,420.4819277,139.5369128,420.4819277
685,11/17/2021,253,161,16,47,10,12,401.7951807,140.8657718,401.7951807
686,11/18/2021,238,172,18,44,12,11,390.7906977,148.1744966,390.7906977
687,11/19/2021,272,182,18,46,10,13,409.3493976,154.8187919,409.3493976
688,11/20/2021,263,144,16,39,8,9,405.7710843,129.5704698,405.7710843
689,11/21/2021,237,138,15,35,8,7,390.0232558,125.5838926,390.0232558
690,11/22/2021,196,129,15,37,9,9,358.5581395,119.6040268,358.5581395
691,11/23/2021,193,200,24,60,11,17,356.255814,166.7785235,356.255814
692,11/24/2021,266,208,16,52,10,14,406.9638554,172.0939597,406.9638554
693,11/25/2021,301,218,17,48,10,12,420.8795181,178.738255,420.8795181
694,11/26/2021,301,207,12,48,12,19,420.8795181,171.4295302,420.8795181
695,11/27/2021,290,210,13,35,7,12,416.5060241,173.4228188,416.5060241
696,11/28/2021,307,188,1,38,10,9,423.2650602,158.8053691,423.2650602
697,11/29/2021,274,150,2,39,2,6,410.1445783,133.557047,410.1445783
698,11/30/2021,217,213,22.37180723,48,3,7,374.6744186,175.4161074,374.6744186
699,12/1/2021,276,216,22.37180723,41,3,5,410.939759,177.409396,410.939759
700,12/2/2021,320,159,4,34,3,8,428.4337349,139.5369128,428.4337349
701,12/3/2021,236,138,5,28,3,4,389.255814,125.5838926,389.255814
702,12/4/2021,206,126,9,36,5,14,366.2325581,117.6107383,366.2325581
703,12/5/2021,196,131,4,33,10,3,358.5581395,120.9328859,358.5581395
704,12/6/2021,198,103,6,24,2,2,360.0930233,102.3288591,360.0930233
705,12/7/2021,162,105,5,19,9,3,332.4651163,103.6577181,332.4651163
706,12/8/2021,171,133,5,21,5,4,339.372093,122.261745,339.372093
707,12/9/2021,199,128,4,21,7,3,360.8604651,118.9395973,360.8604651
708,12/10/2021,197,102,6,20,5,1,359.3255814,101.6644295,359.3255814
709,12/11/2021,171,105,5,22,6,9.759313014,339.372093,103.6577181,339.372093
710,12/12/2021,177,138,5,25,6,3,343.9767442,125.5838926,343.9767442
711,12/13/2021,218,169,7,23,6,5,375.4418605,146.1812081,375.4418605
